0.10153,0.061401,0.40773
0.39085,0.49629,0.10805
0.054617,0.64232,0.45988
0.50128,0.22127,0.45088
0.43172,0.83706,0.55114
0.99756,0.97108,0.8054
0.8116,0.84637,0.70085
0.48565,0.506,0.87224
0.89445,0.27888,0.052192
0.13755,0.74662,0.21968
0.39,0.23693,0.45964
0.92736,0.95735,0.95853
0.91749,0.62026,0.79005
0.71357,0.60026,0.45187
0.61834,0.1726,0.33343
0.34329,0.090347,0.059095
0.93603,0.25526,0.74091
0.12477,0.85857,0.50679
0.73059,0.91107,0.19993
0.64648,0.69963,0.42719
0.83315,0.72518,0.16869
0.39828,0.22989,0.75169
0.74982,0.57605,0.36835
0.83522,0.81063,0.94182
0.32246,0.40384,0.017173
0.55226,0.98844,0.82906
0.97913,0.089999,0.62659
0.54931,0.32094,0.53875
0.33042,0.51141,0.65051
0.61947,0.060606,0.72663
0.36064,0.72569,0.094489
0.75651,0.55656,0.87757
0.4139,0.52936,0.014362
0.49235,0.82998,0.2943
0.69474,0.85876,0.17991
0.97273,0.78903,0.92629
0.32775,0.31783,0.06818
0.8378,0.45221,0.58109
0.73907,0.75223,0.63715
0.95417,0.10986,0.65127
0.031923,0.10974,0.86462
0.35687,0.26988,0.055953
0.66265,0.52464,0.81686
0.2815,0.97265,0.52892
0.23038,0.71041,0.69435
0.71113,0.31186,0.2124
0.62457,0.29146,0.54328
0.59061,0.85036,0.70252
0.66044,0.91165,0.95643
0.047555,0.63928,0.44454
0.34878,0.25537,0.085398
0.45134,0.088666,0.05734
0.2409,0.83826,0.62945
0.71505,0.58472,0.79618
0.85618,0.94811,0.69119
0.28151,0.061029,0.34531
0.73105,0.58464,0.94682
0.13776,0.28511,0.52019
0.83672,0.82773,0.95381
0.1386,0.19099,0.073596
0.58821,0.44253,0.20703
0.36616,0.39341,0.77503
0.80676,0.82657,0.91419
0.50378,0.67687,0.78255
0.48959,0.2076,0.29553
0.87705,0.3181,0.15185
0.35314,0.13381,0.84791
0.44944,0.67146,0.78485
0.96353,0.57099,0.27083
0.042298,0.16977,0.22781
0.97296,0.14766,0.32102
0.18921,0.47608,0.82956
0.66712,0.9081,0.82218
0.58644,0.55218,0.57068
0.67511,0.03294,0.57183
0.36102,0.053863,0.28602
0.62028,0.80506,0.69913
0.81115,0.45137,0.79626
0.019257,0.38265,0.44159
0.083874,0.78964,0.44622
0.9748,0.36429,0.46566
0.65135,0.53235,0.27904
0.23124,0.71166,0.67538
0.40349,0.87148,0.90366
0.12202,0.32869,0.90853
0.26844,0.65012,0.7472
0.25785,0.97484,0.26051
0.33167,0.075967,0.68964
0.15223,0.58702,0.13183
0.34801,0.41389,0.1235
0.12166,0.30914,0.1909
0.88415,0.26383,0.14573
0.094278,0.75877,0.58504
0.93004,0.99522,0.073362
0.39902,0.18657,0.82233
0.047401,0.78115,0.7229
0.34237,0.1958,0.92586
0.73597,0.99236,0.49264
0.79468,0.80226,0.65488
0.54491,0.42423,0.89012
0.68622,0.72886,0.53853
0.89363,0.49835,0.28221
0.054792,0.80899,0.97596
0.30366,0.35651,0.036426
0.046192,0.073243,0.32624
0.19548,0.59099,0.97301
0.72017,0.91019,0.36503
0.72175,0.19377,0.30915
0.8778,0.43237,0.12091
0.58243,0.74916,0.91577
0.070684,0.039184,0.13548
0.92274,0.94632,0.33212
0.80037,0.76367,0.89748
0.28595,0.55882,0.49965
0.54366,0.18384,0.61529
0.98478,0.49795,0.58313
0.71568,0.51785,0.69825
0.83897,0.99424,0.029332
0.43326,0.85485,0.52788
0.47062,0.9624,0.032073
0.56071,0.67894,0.82714
0.26909,0.4035,0.33999
0.74902,0.93498,0.84671
0.50389,0.47948,0.24607
0.64681,0.23179,0.58149
0.30775,0.39629,0.93768
0.13872,0.70508,0.047787
0.47557,0.55856,0.053978
0.36246,0.75663,0.020618
0.78811,0.99548,0.68148
0.7803,0.96243,0.59863
0.66851,0.53507,0.11403
0.1335,0.96387,0.79625
0.021556,0.11563,0.61785
0.55984,0.051448,0.070214
0.30082,0.30435,0.069279
0.93941,0.58019,0.13601
0.9809,0.53096,0.78889
0.28662,0.90121,0.092398
0.80082,0.54055,0.23787
0.89611,0.43198,0.24365
0.59753,0.54267,0.10482
0.88402,0.71241,0.85835
0.94373,0.016675,0.6982
0.54916,0.80092,0.73374
0.72839,0.14251,0.65053
0.57676,0.47847,0.51627
0.025857,0.25684,0.32639
0.44653,0.36909,0.66178
0.6463,0.66176,0.11757
0.5212,0.16961,0.14782
0.37231,0.27878,0.019765
0.93713,0.19822,0.96429
0.82953,0.19507,0.97037
0.84909,0.32684,0.12386
0.37253,0.88034,0.46741
0.59318,0.4711,0.65669
0.87255,0.40397,0.29019
0.9335,0.17923,0.75454
0.66846,0.96892,0.55812
0.20678,0.40746,0.42779
0.65385,0.84449,0.26719
0.072052,0.61533,0.75374
0.40673,0.37661,0.89838
0.66693,0.87718,0.72844
0.93373,0.78485,0.40683
0.81095,0.46495,0.93832
0.48455,0.81398,0.25543
0.75675,0.89844,0.53316
0.41705,0.42924,0.95475
0.97179,0.33433,0.26775
0.98797,0.59665,0.25008
0.86415,0.90199,0.92767
0.38888,0.70207,0.068582
0.45474,0.37746,0.2994
0.24669,0.73496,0.59158
0.78442,0.9541,0.2033
0.88284,0.54281,0.63588
0.91371,0.54011,0.79837
0.55828,0.31111,0.5017
0.59887,0.071235,0.65081
0.14888,0.18198,0.79595
0.89971,0.092989,0.23337
0.45039,0.46349,0.60084
0.20567,0.0093325,0.11246
0.89965,0.91503,0.51577
0.76259,0.64274,0.83784
0.88249,0.0014191,0.92079
0.28495,0.030385,0.49823
0.67323,0.20847,0.27761
0.66428,0.45497,0.65252
0.12281,0.12727,0.9173
0.40732,0.0086477,0.50984
0.27529,0.72708,0.97419
0.71667,0.35412,0.19728
0.28338,0.78045,0.11118
0.8962,0.43666,0.29735
0.82658,0.43655,0.39642
0.39003,0.049213,0.42076
0.4979,0.049632,0.31148
0.69481,0.0911,0.69384
0.83437,0.59404,0.091872
0.60963,0.24108,0.40209
0.57474,0.84137,0.29518
0.32604,0.85721,0.3065
0.45642,0.96361,0.10556
0.7138,0.4889,0.59383
0.88441,0.22031,0.28273
0.72086,0.22621,0.15522
0.018613,0.53679,0.00065867
0.67478,0.76211,0.2836
0.43851,0.34757,0.55081
0.43782,0.46123,0.8709
0.11704,0.63932,0.042253
0.81468,0.91734,0.90472
0.32486,0.16157,0.13097
0.24623,0.71564,0.83373
0.34271,0.57774,0.80047
0.37569,0.4333,0.91788
0.54655,0.88424,0.1373
0.56192,0.39305,0.50473
0.39582,0.17898,0.40496
0.39813,0.63333,0.17357
0.51537,0.624,0.57518
0.65753,0.32794,0.60622
0.95092,0.80297,0.21445
0.72235,0.99948,0.51993
0.40008,0.98098,0.98919
0.83187,0.12704,0.48992
0.13434,0.23224,0.69487
0.060467,0.023632,0.41142
0.084247,0.60743,0.034777
0.1639,0.11081,0.29283
0.32422,0.40746,0.80144
0.30173,0.88408,0.3465
0.011681,0.54813,0.083316
0.53991,0.369,0.51111
0.095373,0.20835,0.36683
0.14651,0.44094,0.73948
0.63114,0.9562,0.52474
0.85932,0.12403,0.80452
0.97422,0.47076,0.81691
0.57084,0.8569,0.18947
0.99685,0.04339,0.12369
0.55354,0.69163,0.821
0.51546,0.97899,0.6379
0.33068,0.28327,0.01612
0.43,0.13378,0.89595
0.49181,0.68528,0.51538
0.071037,0.90945,0.54452
0.88774,0.61087,0.60644
0.064634,0.89998,0.76044
0.43618,0.19343,0.85535
0.82663,0.75442,0.38287
0.39453,0.34626,0.084649
0.61347,0.41863,0.73387
0.81864,0.15572,0.33199
0.88624,0.819,0.83975
0.93111,0.62492,0.37172
0.19078,0.73856,0.82822
0.25858,0.80511,0.17652
0.89787,0.067223,0.12952
0.59336,0.95079,0.87988
0.50384,0.49758,0.044079
0.61281,0.75515,0.68672
0.81942,0.74241,0.73377
0.53189,0.83113,0.43717
0.20208,0.1565,0.37984
0.45389,0.45731,0.97966
0.42791,0.6181,0.39899
0.96605,0.93218,0.44019
0.62006,0.83509,0.15681
0.69539,0.89542,0.32603
0.72016,0.58252,0.31406
0.3469,0.58275,0.8945
0.51699,0.85493,0.24702
0.55669,0.034866,0.31068
0.1565,0.88542,0.40887
0.56206,0.40773,0.70801
0.6948,0.036382,0.14364
0.42646,0.74615,0.87132
0.83627,0.15483,0.083156
0.73139,0.14391,0.46174
0.36003,0.60596,0.030389
0.45421,0.25448,0.7532
0.38639,0.32415,0.70004
0.77555,0.40179,0.21451
0.73427,0.40637,0.6799
0.43028,0.38619,0.55729
0.69375,0.6098,0.85068
0.94521,0.16689,0.55857
0.78423,0.18809,0.90177
0.70557,0.094629,0.41952
0.10933,0.32319,0.35813
0.38993,0.7696,0.48899
0.5909,0.23412,0.25596
0.45938,0.74037,0.92917
0.05034,0.69282,0.46676
0.22869,0.82408,0.25401
0.83419,0.82798,0.43122
0.015645,0.29337,0.70253
0.86371,0.30937,0.40233
0.078069,0.52303,0.18184
0.66904,0.3253,0.85625
0.50021,0.83184,0.5842
0.21799,0.81029,0.37358
0.57162,0.557,0.22169
0.12219,0.26296,0.21899
0.67117,0.68057,0.52223
0.59959,0.23365,0.43342
0.055976,0.45643,0.7413
0.056343,0.38457,0.07045
0.1525,0.5386,0.84733
0.019621,0.9917,0.67988
0.43518,0.75522,0.13665
0.83222,0.98045,0.8584
0.61739,0.23478,0.19983
0.52013,0.52856,0.60734
0.86387,0.051436,0.54304
0.097698,0.75688,0.16232
0.90805,0.60198,0.0056531
0.10802,0.85717,0.77149
0.517,0.98828,0.76479
0.14316,0.92948,0.42107
0.55937,0.40951,0.056813
0.0045796,0.00034146,0.58575
0.76668,0.54088,0.17416
0.84871,0.20773,0.72861
0.91682,0.21928,0.53429
0.98697,0.32581,0.25306
0.50513,0.095949,0.91706
0.27142,0.74753,0.75819
0.10075,0.74851,0.88703
0.50785,0.5433,0.068798
0.58561,0.33813,0.18353
0.76289,0.83233,0.73707
0.082963,0.55257,0.69671
0.6616,0.95754,0.77699
0.51698,0.89283,0.5019
0.17105,0.3565,0.4255
0.93856,0.5464,0.61124
0.59048,0.34668,0.85577
0.44063,0.6228,0.6708
0.94192,0.79662,0.52359
0.65591,0.74587,0.29882
0.45195,0.12554,0.70397
0.8397,0.82239,0.38161
0.53262,0.025151,0.56768
0.55389,0.41443,0.88786
0.68007,0.73141,0.84295
0.36719,0.78137,0.8988
0.23929,0.36729,0.939
0.57892,0.74487,0.81544
0.86689,0.89227,0.0013578
0.40678,0.2426,0.0030907
0.11262,0.1296,0.087469
0.44385,0.22507,0.26073
0.30018,0.35001,0.022799
0.40139,0.28708,0.42408
0.83336,0.92749,0.34106
0.40363,0.051314,0.54135
0.39018,0.59267,0.92617
0.36045,0.1629,0.2985
0.14026,0.83841,0.33808
0.26013,0.16756,0.85948
0.086815,0.5022,0.34048
0.4294,0.99933,0.13812
0.25728,0.35541,0.5078
0.29756,0.047078,0.85666
0.42486,0.21366,0.38431
0.11921,0.39784,0.69569
0.49507,0.33367,0.6279
0.70641,0.2296,0.45039
0.24357,0.93612,0.47362
